neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,cleaning_fee,availability_365,guests_included,extra_people,minimum_nights,cancellation_policy,high_end_electronics,smoke_detector,washing_machine,heating,hair_dryer,hangers,tv,kitchen,workspace,internet,price
Jamaica Plain,Apartment,Entire home/apt,6,1.0,t,3.0,Real Bed,3.0,100.0,364,6,0.0,1,flexible,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,499.9999999999999
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,146,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,60.00000000000001
Jamaica Plain,Apartment,Entire home/apt,5,1.0,t,1.0,Real Bed,2.0,45.0,299,1,0.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,129.99999999999994
Jamaica Plain,Apartment,Entire home/apt,6,1.5,f,2.0,Real Bed,3.0,80.0,198,4,20.0,2,moderate,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,190.0
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,358,1,0.0,2,moderate,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100.00000000000003
Jamaica Plain,House,Entire home/apt,6,3.0,f,3.0,Real Bed,6.0,150.0,353,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,450.0000000000001
Jamaica Plain,Apartment,Entire home/apt,8,2.0,f,4.0,Real Bed,4.0,120.0,292,4,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,398.9999999999999
Jamaica Plain,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,50.0,240,4,25.0,1,moderate,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,349.9999999999999
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,0.0,0,2,10.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,40.0,0,1,0.0,2,moderate,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,99.00000000000004
Jamaica Plain,House,Entire home/apt,6,2.0,f,3.0,Real Bed,4.0,0.0,327,1,0.0,3,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294.99999999999994
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,363,2,30.0,2,flexible,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,107.00000000000003
Jamaica Plain,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,20.0,88,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,69.00000000000003
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,15.0,149,1,15.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.00000000000001
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,25.0,184,1,25.0,2,moderate,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,75.0
Jamaica Plain,House,Private room,1,1.0,f,1.0,Real Bed,1.0,20.0,0,1,25.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,55.00000000000002
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,64.99999999999997
Jamaica Plain,Condominium,Private room,2,1.5,f,1.0,Real Bed,1.0,15.0,0,1,10.0,2,moderate,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,58.999999999999986
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,87.99999999999999
Jamaica Plain,House,Entire home/apt,5,2.0,f,4.0,Real Bed,3.0,100.0,0,3,7.0,6,moderate,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,163.99999999999994
Jamaica Plain,House,Entire home/apt,2,1.0,t,0.0,Real Bed,1.0,40.0,283,1,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,89.99999999999997
Jamaica Plain,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,75.0,0,1,0.0,5,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,185.00000000000009
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.00000000000003
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,7.0,335,1,10.0,2,strict,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.99999999999997
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,266,1,0.0,1,moderate,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,89.99999999999997
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,50.0,284,2,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.00000000000003
Jamaica Plain,Apartment,Shared room,2,1.0,f,1.0,Real Bed,1.0,50.0,338,1,20.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,100.00000000000003
Jamaica Plain,Apartment,Entire home/apt,5,1.5,f,2.0,Real Bed,3.0,100.0,0,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,200.0
Jamaica Plain,Apartment,Entire home/apt,8,1.5,f,4.0,Real Bed,4.0,100.0,133,6,25.0,4,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,299.9999999999999
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,60.00000000000001
Jamaica Plain,Apartment,Entire home/apt,6,1.0,f,3.0,Real Bed,3.0,40.0,145,6,25.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,318.99999999999994
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,25.0,143,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.99999999999997
Jamaica Plain,Condominium,Private room,2,2.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,70.00000000000007
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,24,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,60.0,146,0,0.0,3,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,118.99999999999997
Jamaica Plain,Condominium,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,15.0,0,2,20.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,125.0
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,53.00000000000001
Jamaica Plain,Apartment,Private room,4,1.0,f,1.0,Real Bed,1.0,50.0,365,1,50.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,125.0
Jamaica Plain,House,Entire home/apt,6,2.5,t,4.0,Real Bed,4.0,0.0,35,5,30.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,198.99999999999991
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,50.0,292,4,0.0,2,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,205.00000000000003
Jamaica Plain,Condominium,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,80.0,213,2,15.0,4,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,114.00000000000001
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,337,1,15.0,2,moderate,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,75.0
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,50.0,73,2,0.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,185.00000000000009
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,0.0,159,2,25.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,75.0
Jamaica Plain,Apartment,Entire home/apt,4,2.5,f,2.0,Real Bed,2.0,90.0,0,2,20.0,3,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,180.00000000000006
Jamaica Plain,Apartment,Shared room,2,1.0,f,1.0,Pull-out Sofa,1.0,0.0,57,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,70.00000000000007
Jamaica Plain,Bed & Breakfast,Entire home/apt,2,1.0,f,1.0,Real Bed,2.0,40.0,211,2,15.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,150.0
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,50.0,5,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,120.00000000000003
Jamaica Plain,Apartment,Private room,2,2.0,f,1.0,Real Bed,1.0,10.0,163,1,0.0,14,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.00000000000003
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,9,0,0.0,3,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,84.00000000000001
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,0.0,248,4,50.0,2,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,200.0
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,30.0,314,0,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,114.99999999999999
Jamaica Plain,Apartment,Shared room,1,1.0,f,1.0,Real Bed,1.0,0.0,81,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,48.99999999999999
Jamaica Plain,Townhouse,Private room,2,1.0,f,1.0,Real Bed,1.0,30.0,35,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,94.99999999999999
Jamaica Plain,House,Entire home/apt,6,1.0,f,4.0,Real Bed,4.0,80.0,168,1,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,274.9999999999999
Jamaica Plain,Apartment,Entire home/apt,9,1.0,f,4.0,Real Bed,4.0,50.0,328,4,40.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,229.99999999999994
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,4.0,45.0,129,3,30.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,129.99999999999994
Jamaica Plain,Apartment,Entire home/apt,5,1.0,t,2.0,Real Bed,3.0,64.0,177,4,10.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,192.0
Jamaica Plain,Apartment,Entire home/apt,5,1.0,t,3.0,Real Bed,4.0,40.0,305,1,0.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,174.99999999999991
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,365,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.00000000000007
Jamaica Plain,Townhouse,Private room,2,1.5,f,1.0,Real Bed,1.0,50.0,21,1,0.0,5,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,64.99999999999997
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.00000000000003
Jamaica Plain,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,185.00000000000009
Jamaica Plain,House,Entire home/apt,10,2.5,f,5.0,Real Bed,5.0,125.0,4,4,25.0,5,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,250.0000000000001
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,50.0,0,2,10.0,1,moderate,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,109.99999999999997
Jamaica Plain,House,Entire home/apt,5,1.5,f,2.0,Real Bed,3.0,0.0,13,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,150.0
Jamaica Plain,Apartment,Entire home/apt,6,1.0,t,2.0,Real Bed,4.0,50.0,298,1,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,168.0
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,0.0,159,2,25.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,60.00000000000001
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,12.0,346,1,10.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.999999999999986
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,15.0,328,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,60.00000000000001
Jamaica Plain,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,4.0,50.0,0,3,25.0,2,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,145.0
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,30.0,0,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,80.00000000000003
Jamaica Plain,Apartment,Entire home/apt,3,1.0,t,1.0,Real Bed,2.0,45.0,334,1,36.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.00000000000001
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,364,2,50.0,2,flexible,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,170.00000000000009
Jamaica Plain,Apartment,Entire home/apt,6,2.0,f,2.0,Real Bed,2.0,135.0,308,1,0.0,3,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,239.99999999999994
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,50.0,248,2,35.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,150.0
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Futon,1.0,20.0,290,1,9.0,3,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,69.00000000000003
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,25.0,302,1,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,80.00000000000003
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,349,1,10.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,84.99999999999997
Jamaica Plain,Apartment,Private room,4,1.0,f,1.0,Real Bed,2.0,25.0,121,2,25.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,75.0
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,150.0
Jamaica Plain,House,Private room,2,2.0,f,1.0,Real Bed,1.0,50.0,258,0,0.0,1,moderate,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,70.00000000000007
Jamaica Plain,House,Private room,3,1.0,f,1.0,Real Bed,2.0,30.0,298,2,25.0,3,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.00000000000003
Jamaica Plain,Apartment,Entire home/apt,7,1.5,f,3.0,Real Bed,4.0,150.0,288,4,30.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.00000000000009
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,100.0,154,4,20.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,225.00000000000009
Jamaica Plain,House,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,0.0,248,1,0.0,7,flexible,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,178.0
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,20.0,153,1,0.0,1,moderate,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,174.99999999999991
Jamaica Plain,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,2.0,25.0,47,2,15.0,1,moderate,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,109.00000000000004
Jamaica Plain,Condominium,Entire home/apt,10,2.0,f,5.0,Real Bed,6.0,250.0,286,6,20.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,383.0
Jamaica Plain,Condominium,Private room,2,1.5,t,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,89.99999999999997
Jamaica Plain,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,25.0,209,2,20.0,3,flexible,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,99.00000000000004
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,20.0,178,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50.0
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,50.0,364,1,0.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,299.9999999999999
Jamaica Plain,House,Entire home/apt,6,2.0,f,4.0,Real Bed,5.0,200.0,175,1,0.0,30,flexible,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,183.99999999999991
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,25.0,302,1,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,80.00000000000003
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,25.0,41,1,5.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,84.99999999999997
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,2.0,30.0,339,2,20.0,2,flexible,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,150.0
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,70.0,0,1,50.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,100.00000000000003
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,309,1,0.0,1,moderate,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.00000000000003
Jamaica Plain,Townhouse,Private room,2,1.5,f,1.0,Real Bed,2.0,20.0,20,1,10.0,3,moderate,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,84.00000000000001
Jamaica Plain,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,20.0,296,3,20.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,129.99999999999994
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Futon,1.0,5.0,314,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,76.00000000000001
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,9.0,70,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,100.00000000000003
Jamaica Plain,House,Private room,2,2.0,t,1.0,Real Bed,1.0,25.0,0,2,20.0,2,flexible,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,70.00000000000007
Jamaica Plain,Condominium,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,60.0,224,2,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,248,1,10.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.00000000000007
Jamaica Plain,Bed & Breakfast,Private room,1,1.5,t,1.0,Real Bed,1.0,15.0,358,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,75.0
Jamaica Plain,House,Entire home/apt,3,1.0,f,2.0,Real Bed,1.0,0.0,39,2,50.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,170.00000000000009
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,259,1,20.0,4,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.99999999999999
Jamaica Plain,Bed & Breakfast,Private room,2,1.0,f,1.0,Real Bed,2.0,0.0,130,1,0.0,4,flexible,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.00000000000007
Jamaica Plain,Apartment,Entire home/apt,6,1.0,f,3.0,Real Bed,3.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,298.99999999999994
Jamaica Plain,House,Private room,1,1.5,f,1.0,Real Bed,1.0,30.0,0,1,0.0,3,moderate,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,70.00000000000007
Jamaica Plain,Entire Floor,Entire home/apt,6,2.0,f,2.0,Real Bed,3.0,20.0,121,4,15.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,155.0
Jamaica Plain,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,100.0,0,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,348,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,114.99999999999999
Jamaica Plain,House,Private room,3,1.0,f,1.0,Real Bed,2.0,20.0,326,1,10.0,2,moderate,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,70.00000000000007
Jamaica Plain,House,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,15.0,319,2,10.0,2,moderate,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,135.00000000000006
Jamaica Plain,Condominium,Private room,2,1.0,f,1.0,Real Bed,1.0,80.0,338,1,20.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,120.00000000000003
Jamaica Plain,Loft,Entire home/apt,4,1.5,f,1.0,Real Bed,1.0,45.0,240,1,50.0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,129.99999999999994
Jamaica Plain,Apartment,Private room,3,1.0,t,1.0,Real Bed,1.0,10.0,0,2,35.0,2,strict,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,29.000000000000004
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,311,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.00000000000001
Jamaica Plain,Apartment,Entire home/apt,6,1.0,f,3.0,Real Bed,5.0,135.0,90,4,50.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,299.9999999999999
Jamaica Plain,House,Private room,1,2.0,t,1.0,Real Bed,1.0,25.0,108,1,20.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50.0
Jamaica Plain,Condominium,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,100.0,279,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,118.99999999999997
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Futon,1.0,8.0,167,2,50.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,45.99999999999995
Jamaica Plain,Condominium,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,80.0,156,2,25.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294.99999999999994
Jamaica Plain,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,3.0,20.0,201,2,10.0,1,strict,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,129.99999999999994
Jamaica Plain,Condominium,Entire home/apt,6,2.0,f,2.0,Real Bed,2.0,100.0,7,2,20.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,180.00000000000006
Jamaica Plain,Apartment,Entire home/apt,7,1.0,f,2.0,Real Bed,4.0,100.0,156,4,15.0,2,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,299.9999999999999
Jamaica Plain,Apartment,Entire home/apt,5,1.0,t,2.0,Real Bed,3.0,75.0,349,1,0.0,2,moderate,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,200.0
