neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,price,cleaning_fee,availability_365,guests_included,extra_people,minimum_nights,cancellation_policy,high_end_electronics,smoke_detector,washing_machine,heating,hair_dryer,hangers,tv,kitchen,workspace,internet,log_price
Mission Hill,Apartment,Private room,3,1.5,f,1.0,Real Bed,1.0,103.0,60.0,0,2,30.0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.6443908991413725
Mission Hill,House,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,20.0,0,1,25.0,3,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.61512051684126
Mission Hill,Loft,Entire home/apt,4,2.0,f,2.0,Real Bed,3.0,160.0,45.0,0,3,17.0,5,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.081404364984463
Mission Hill,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,42.0,5.0,0,1,20.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.7612001156935615
Mission Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,169.0,100.0,179,1,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.135798437050262
Mission Hill,House,Private room,2,1.0,f,1.0,Real Bed,1.0,89.0,20.0,217,1,25.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.499809670330265
Mission Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,199.0,100.0,206,1,0.0,20,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.298317366548036
Mission Hill,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,150.0,50.0,0,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.017279836814924
Mission Hill,Loft,Entire home/apt,4,1.0,f,2.0,Real Bed,1.0,200.0,20.0,0,2,20.0,4,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.303304908059076
Mission Hill,Apartment,Private room,3,2.0,f,1.0,Real Bed,2.0,99.0,29.0,90,1,39.0,4,strict,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.605170185988092
Mission Hill,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,99.0,0.0,23,1,50.0,2,moderate,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.605170185988092
Mission Hill,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,3.0,272.0,100.0,5,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.60947179518496
Mission Hill,House,Private room,1,1.0,t,1.0,Real Bed,1.0,85.0,0.0,154,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.454347296253507
Mission Hill,House,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,50.0,30,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.262679877041316
Mission Hill,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,20.0,48,1,0.0,1,flexible,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.61512051684126
Mission Hill,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,109.0,30.0,0,1,0.0,5,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.700480365792417
Mission Hill,Apartment,Private room,2,1.5,t,1.0,Real Bed,1.0,80.0,0.0,0,1,0.0,1,moderate,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.394449154672439
Mission Hill,House,Private room,1,2.0,t,1.0,Real Bed,1.0,79.0,20.0,217,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.382026634673881
Mission Hill,Apartment,Shared room,1,1.0,f,1.0,Real Bed,1.0,28.0,0.0,0,0,0.0,3,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.367295829986474
Mission Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Futon,2.0,55.0,25.0,29,1,35.0,2,moderate,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.02535169073515
Mission Hill,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,110.0,0.0,176,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.709530201312334
Mission Hill,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,40.0,0.0,5,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.713572066704308
Mission Hill,Loft,Private room,2,1.0,f,1.0,Real Bed,1.0,90.0,50.0,312,1,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.51085950651685
Mission Hill,Apartment,Shared room,2,1.0,f,1.0,Real Bed,1.0,80.0,0.0,365,1,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.394449154672439
Mission Hill,House,Private room,2,2.0,t,1.0,Real Bed,1.0,74.0,20.0,0,1,30.0,1,flexible,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.31748811353631
Mission Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,100.0,13.0,308,2,62.0,3,strict,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.61512051684126
Mission Hill,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,130.0,0.0,0,0,0.0,2,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.875197323201151
Mission Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,215.0,100.0,0,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.375278407684165
Mission Hill,Apartment,Entire home/apt,4,1.5,f,2.0,Real Bed,2.0,349.0,150.0,364,1,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.857933154483459
Mission Hill,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,246.0,100.0,35,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5093883366279774
Mission Hill,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,3.0,150.0,50.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.017279836814924
Mission Hill,Apartment,Shared room,3,1.0,f,1.0,Airbed,2.0,45.0,10.0,4,1,20.0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.828641396489095
Mission Hill,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,100.0,20.0,2,2,20.0,2,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.61512051684126
Mission Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,3.0,130.0,0.0,255,2,100.0,1,moderate,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.875197323201151
Mission Hill,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,60.0,0.0,0,1,0.0,1,flexible,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.110873864173311
Mission Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,175.0,60.0,0,1,20.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.170483995038151
Mission Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,246.0,100.0,35,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5093883366279774
Longwood Medical Area,Condominium,Private room,1,1.0,t,1.0,Real Bed,1.0,84.0,0.0,120,1,20.0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.442651256490317
Longwood Medical Area,Apartment,Entire home/apt,4,1.0,f,0.0,Real Bed,2.0,149.0,40.0,318,2,25.0,1,strict,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.010635294096256
Longwood Medical Area,Apartment,Shared room,2,1.0,f,1.0,Real Bed,2.0,75.0,10.0,365,0,25.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.330733340286331
Longwood Medical Area,Apartment,Private room,1,1.0,t,1.0,Real Bed,1.0,84.0,0.0,6,1,20.0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.442651256490317
Longwood Medical Area,Condominium,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,100.0,25.0,0,1,0.0,4,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.61512051684126
Bay Village,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,165.0,65.0,316,1,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.111987788356544
Bay Village,Guesthouse,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,289.0,100.0,159,1,0.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.66988092298052
Bay Village,Condominium,Entire home/apt,4,1.0,t,0.0,Real Bed,2.0,170.0,100.0,325,2,15.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.14166355650266
Bay Village,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,247.0,0.0,356,1,0.0,10,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.513428746164983
Bay Village,House,Entire home/apt,5,2.5,f,2.0,Real Bed,3.0,500.0,250.0,351,1,0.0,2,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.2166061010848646
Bay Village,Condominium,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,139.0,90.0,0,1,0.0,3,moderate,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.941642422609304
Bay Village,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,165.0,75.0,336,1,0.0,1,flexible,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.111987788356544
Bay Village,Townhouse,Entire home/apt,4,2.5,f,2.0,Real Bed,2.0,500.0,0.0,142,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.2166061010848646
Bay Village,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,350.0,160.0,313,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.860786223465865
Bay Village,House,Entire home/apt,5,2.5,f,2.0,Real Bed,4.0,500.0,250.0,338,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.2166061010848646
Bay Village,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,2.0,188.0,95.0,351,1,0.0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.241747015059643
Bay Village,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,400.0,0.0,347,3,100.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.993961427306569
Bay Village,Apartment,Entire home/apt,3,1.0,t,1.0,Real Bed,2.0,180.0,90.0,7,1,0.0,3,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.198497031265826
Bay Village,Apartment,Entire home/apt,4,1.5,t,3.0,Real Bed,2.0,375.0,125.0,346,1,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.929589143389895
Bay Village,Bed & Breakfast,Private room,2,2.0,t,1.0,Real Bed,1.0,99.0,49.0,321,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.605170185988092
Bay Village,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,170.0,150.0,347,1,45.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.14166355650266
Bay Village,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,125.0,25.0,83,2,100.0,2,moderate,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.836281906951478
Bay Village,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,129.0,100.0,116,1,0.0,14,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.867534450455582
Bay Village,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,90.0,25.0,4,1,0.0,1,moderate,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.51085950651685
Bay Village,House,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,299.0,100.0,163,1,0.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.703782474656201
Bay Village,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,225.0,0.0,0,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.420534999272286
Bay Village,House,Entire home/apt,5,2.5,f,2.0,Real Bed,4.0,500.0,250.0,348,4,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.2166061010848646
Bay Village,House,Entire home/apt,5,2.5,t,2.0,Real Bed,4.0,500.0,250.0,338,1,0.0,2,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.2166061010848646
Bay Village,Bed & Breakfast,Private room,2,2.0,t,1.0,Real Bed,1.0,99.0,45.0,325,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.605170185988092
Leather District,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,245.0,0.0,365,1,0.0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5053315359323625
Leather District,Condominium,Entire home/apt,4,1.0,f,2.0,Real Bed,3.0,390.0,95.0,360,4,150.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.968707559985366
Leather District,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,159.0,50.0,0,2,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.075173815233827
Leather District,Condominium,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,295.0,80.0,0,4,40.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.69035945432406
Leather District,Condominium,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,179.0,0.0,0,3,30.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.19295685089021
Chinatown,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,399.0,150.0,364,1,0.0,7,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.991464547107982
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,219.0,100.0,175,1,0.0,15,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.393627546352362
Chinatown,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,289.0,150.0,364,1,0.0,7,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.66988092298052
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,219.0,100.0,179,1,0.0,15,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.393627546352362
Chinatown,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,3.0,295.0,60.0,337,3,30.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.69035945432406
Chinatown,Loft,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,259.0,95.0,109,2,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.560681631015528
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,185.0,60.0,346,1,25.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.225746673713202
Chinatown,Loft,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,269.0,95.0,77,2,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.598421958998375
Chinatown,Apartment,Entire home/apt,4,1.0,f,0.0,Real Bed,2.0,109.0,40.0,309,2,25.0,1,strict,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.700480365792417
Chinatown,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,3.0,295.0,60.0,334,3,25.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.69035945432406
Chinatown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,3.0,389.0,100.0,92,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.966146739123692
Chinatown,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,215.0,125.0,338,4,15.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.375278407684165
Chinatown,Apartment,Entire home/apt,8,2.0,f,4.0,Real Bed,6.0,375.0,120.0,328,3,40.0,4,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.929589143389895
Chinatown,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,270.0,100.0,46,2,10.0,4,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.602118820879701
Chinatown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,3.0,285.0,100.0,148,1,0.0,15,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.655991810819852
Chinatown,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,2.0,296.0,69.0,323,4,20.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.6937321388027
Chinatown,Apartment,Private room,3,1.5,f,1.0,Real Bed,2.0,80.0,10.0,357,1,30.0,1,flexible,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.394449154672439
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,219.0,100.0,179,1,0.0,15,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.393627546352362
Chinatown,Loft,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,120.0,10.0,60,1,10.0,3,moderate,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.795790545596741
Chinatown,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,209.0,120.0,341,4,15.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.3471075307174685
Chinatown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,399.0,100.0,179,1,0.0,15,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.991464547107982
Chinatown,Apartment,Private room,2,2.0,f,1.0,Real Bed,1.0,159.0,20.0,15,1,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.075173815233827
Chinatown,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,2.0,125.0,10.0,12,2,10.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.836281906951478
Chinatown,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,80.0,0.0,331,1,0.0,2,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.394449154672439
Chinatown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,299.0,100.0,175,1,0.0,3,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.703782474656201
Chinatown,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,100.0,30.0,120,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.61512051684126
Chinatown,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,229.0,100.0,148,1,0.0,7,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.438079308923196
Chinatown,Condominium,Entire home/apt,8,1.0,t,3.0,Real Bed,4.0,383.0,70.0,9,2,25.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.950642552587727
Chinatown,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,149.0,40.0,331,2,25.0,2,strict,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.010635294096256
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,250.0,60.0,348,2,20.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.525452939131784
Chinatown,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,349.0,150.0,365,1,0.0,3,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.857933154483459
Chinatown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,199.0,100.0,166,1,0.0,2,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.298317366548036
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,169.0,100.0,170,1,0.0,3,strict,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.135798437050262
Chinatown,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,300.0,60.0,74,1,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.707110264748875
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,169.0,100.0,173,1,0.0,3,strict,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.135798437050262
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,349.0,100.0,117,1,0.0,3,strict,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.857933154483459
Chinatown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,319.0,100.0,179,1,0.0,15,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.768320995793772
Chinatown,Apartment,Shared room,1,1.0,f,1.0,Real Bed,1.0,100.0,0.0,80,1,0.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.61512051684126
Chinatown,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,179.0,20.0,0,2,20.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.19295685089021
Chinatown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,3.0,289.0,100.0,148,1,0.0,7,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.66988092298052
Chinatown,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,1.0,209.0,100.0,206,1,0.0,15,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.3471075307174685
Chinatown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,199.0,100.0,175,1,0.0,3,strict,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.298317366548036
Chinatown,Apartment,Entire home/apt,3,1.0,f,2.0,Real Bed,1.0,319.0,100.0,29,1,0.0,4,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.768320995793772
Chinatown,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,135.0,20.0,37,1,15.0,4,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.912654885736052
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,169.0,100.0,173,1,0.0,3,strict,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.135798437050262
Chinatown,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,95.0,5.0,0,1,0.0,1,flexible,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.564348191467836
Chinatown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,319.0,100.0,179,1,0.0,15,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.768320995793772
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,169.0,100.0,176,1,0.0,2,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.135798437050262
Chinatown,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,287.0,100.0,293,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.662960480135946
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,219.0,100.0,179,1,0.0,15,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.393627546352362
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,219.0,100.0,179,1,0.0,15,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.393627546352362
Chinatown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,199.0,100.0,175,1,0.0,3,flexible,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.298317366548036
Chinatown,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,95.0,5.0,0,1,0.0,1,flexible,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.564348191467836
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,219.0,100.0,179,1,0.0,15,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.393627546352362
Chinatown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,242.0,0.0,351,1,0.0,10,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.493061443340548
